,run_id,agent_id,obs,reward,action,done
93,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
94,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
95,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
96,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
97,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
98,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
99,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
100,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
101,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
102,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
103,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
104,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
105,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
106,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
107,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
108,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
109,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
110,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
111,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
112,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
113,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
114,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
115,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
116,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
117,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
118,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
119,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
120,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
121,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
122,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
123,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
124,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
125,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
126,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
127,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
128,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
129,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
130,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
131,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
132,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
133,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
134,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
135,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
136,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
137,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
138,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
139,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
140,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
141,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
142,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
143,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
144,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
145,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
146,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
147,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
148,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
149,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
150,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
151,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
152,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
153,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
154,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
155,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
156,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
157,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
158,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
159,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
160,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
161,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
162,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
163,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
164,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
165,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
166,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
167,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
168,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
169,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
170,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
171,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
172,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
173,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
174,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
175,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
176,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
177,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
178,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
179,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
180,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
181,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
182,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,False
183,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,False
184,6,0,[1. 3. 1. 3. 5. 1. 6. 3. 1. 1. 5. 2. 4. 4. 1.],0.0,5,True
185,6,1,[1. 3. 1. 3. 5. 1. 6. 3. 1. 4. 4. 1. 1. 5. 2.],0.0,5,True
186,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 6. 1. 7. 6. 2.],0.0,3,False
187,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 7. 6. 2. 6. 6. 1.],0.0,3,False
188,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 5. 1. 7. 5. 2.],0.0,3,False
189,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 7. 5. 2. 6. 5. 1.],0.0,4,False
190,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 4. 1. 7. 6. 2.],0.0,3,False
191,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 7. 6. 2. 6. 4. 1.],0.0,3,False
192,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 3. 1. 7. 5. 2.],0.0,3,False
193,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 7. 5. 2. 6. 3. 1.],0.0,3,False
194,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 2. 1. 7. 4. 2.],0.0,3,False
195,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 7. 4. 2. 6. 2. 1.],0.0,3,False
196,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 1. 1. 7. 3. 2.],0.0,3,False
197,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 7. 3. 2. 6. 1. 1.],0.0,1,False
198,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 0. 1. 6. 3. 2.],0.0,1,False
199,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 6. 3. 2. 6. 0. 1.],0.0,1,False
200,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 0. 1. 5. 3. 2.],0.0,1,False
201,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 5. 0. 1.],0.0,1,False
202,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 4. 0. 1. 5. 3. 2.],0.0,1,False
203,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 4. 0. 1.],0.0,1,False
204,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 3. 0. 1. 5. 3. 2.],0.0,1,False
205,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 3. 0. 1.],0.0,1,False
206,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 2. 0. 1. 5. 3. 2.],0.0,4,False
207,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 2. 0. 1.],0.0,1,False
208,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 2. 1. 1. 5. 3. 2.],0.0,2,False
209,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 2. 1. 1.],0.0,1,False
210,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 3. 1. 1. 5. 3. 2.],0.0,2,False
211,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 3. 1. 1.],0.0,1,False
212,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 4. 1. 1. 5. 3. 2.],0.0,3,False
213,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 4. 1. 1.],0.0,1,False
214,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 4. 0. 1. 5. 3. 2.],0.0,1,False
215,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 4. 0. 1.],0.0,1,False
216,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 3. 0. 1. 5. 3. 2.],0.0,1,False
217,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 3. 0. 1.],0.0,1,False
218,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 2. 0. 1. 5. 3. 2.],0.0,4,False
219,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 2. 0. 1.],0.0,1,False
220,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 2. 1. 1. 5. 3. 2.],0.0,2,False
221,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 2. 1. 1.],0.0,1,False
222,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 3. 1. 1. 5. 3. 2.],0.0,2,False
223,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 3. 1. 1.],0.0,1,False
224,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 4. 1. 1. 5. 3. 2.],0.0,3,False
225,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 4. 1. 1.],0.0,1,False
226,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 4. 0. 1. 5. 3. 2.],0.0,1,False
227,7,1,[2. 2. 2. 3. 5. 2. 4. 3. 1. 5. 3. 2. 4. 0. 1.],0.0,1,False
228,7,0,[2. 2. 2. 3. 5. 2. 4. 3. 1. 3. 0. 1. 5. 3. 2.],0.0,1,False
