,run_id,agent_id,obs,reward,action,done
68,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
69,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
70,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
71,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
72,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
73,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
74,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
75,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
76,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
77,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
78,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
79,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
80,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
81,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
82,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
83,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
84,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
85,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
86,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
87,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
88,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
89,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
90,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
91,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
92,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
93,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
94,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
95,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
96,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
97,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
98,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
99,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
100,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
101,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
102,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
103,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
104,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
105,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
106,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
107,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
108,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
109,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
110,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
111,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
112,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
113,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
114,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
115,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
116,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
117,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
118,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
119,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
120,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
121,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
122,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
123,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
124,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
125,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
126,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
127,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
128,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
129,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
130,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
131,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
132,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
133,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
134,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,False
135,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,False
136,3,0,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 1. 2. 4. 5. 2.],0.0,2,True
137,3,1,[4. 3. 1. 5. 1. 1. 5. 5. 1. 4. 5. 2. 4. 1. 2.],0.0,2,True
138,4,0,[4. 1. 2. 4. 4. 2. 6. 6. 2. 5. 0. 2. 3. 1. 2.],0.0,4,False
139,4,1,[4. 1. 2. 4. 4. 2. 6. 6. 2. 3. 1. 2. 5. 0. 2.],0.3333333333333333,5,False
140,4,0,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  5.  1.  2.  3.  1.  2.],0.0,4,False
141,4,1,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  3.  1.  2.  5.  1.  2.],0.0,4,False
142,4,0,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  5.  2.  2.  3.  2.  2.],0.0,4,False
143,4,1,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  3.  2.  2.  5.  2.  2.],0.0,2,False
144,4,0,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  5.  3.  2.  4.  2.  2.],0.0,4,False
145,4,1,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  4.  2.  2.  5.  3.  2.],0.0,4,False
146,4,0,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  5.  4.  2.  4.  3.  2.],0.16666666666666666,5,False
147,4,1,[ 4.  4.  2.  6.  6.  2. -1. -1.  0.  4.  3.  2.  5.  4.  2.],0.16666666666666666,5,False
148,4,0,[ 6.  6.  2. -1. -1.  0. -1. -1.  0.  5.  4.  2.  4.  3.  2.],0.0,2,False
149,4,1,[ 6.  6.  2. -1. -1.  0. -1. -1.  0.  4.  3.  2.  5.  4.  2.],0.0,4,False
150,4,0,[ 6.  6.  2. -1. -1.  0. -1. -1.  0.  6.  4.  2.  4.  4.  2.],0.0,4,False
151,4,1,[ 6.  6.  2. -1. -1.  0. -1. -1.  0.  4.  4.  2.  6.  4.  2.],0.0,4,False
152,4,0,[ 6.  6.  2. -1. -1.  0. -1. -1.  0.  6.  5.  2.  4.  5.  2.],0.3333333333333333,5,True
153,4,1,[ 6.  6.  2. -1. -1.  0. -1. -1.  0.  4.  5.  2.  6.  5.  2.],0.0,4,True
154,5,0,[2. 6. 1. 3. 1. 1. 4. 3. 2. 0. 0. 2. 1. 3. 1.],0.0,2,False
155,5,1,[2. 6. 1. 3. 1. 1. 4. 3. 2. 1. 3. 1. 0. 0. 2.],0.0,4,False
156,5,0,[2. 6. 1. 3. 1. 1. 4. 3. 2. 1. 0. 2. 1. 4. 1.],0.0,2,False
157,5,1,[2. 6. 1. 3. 1. 1. 4. 3. 2. 1. 4. 1. 1. 0. 2.],0.0,4,False
158,5,0,[2. 6. 1. 3. 1. 1. 4. 3. 2. 2. 0. 2. 1. 5. 1.],0.0,2,False
159,5,1,[2. 6. 1. 3. 1. 1. 4. 3. 2. 1. 5. 1. 2. 0. 2.],0.0,4,False
160,5,0,[2. 6. 1. 3. 1. 1. 4. 3. 2. 3. 0. 2. 1. 6. 1.],0.25,5,False
161,5,1,[2. 6. 1. 3. 1. 1. 4. 3. 2. 1. 6. 1. 3. 0. 2.],0.25,5,False
162,5,0,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  3.  0.  2.  1.  6.  1.],0.0,4,False
163,5,1,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  1.  6.  1.  3.  0.  2.],0.0,2,False
164,5,0,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  3.  1.  2.  2.  6.  1.],0.0,2,False
165,5,1,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  2.  6.  1.  3.  1.  2.],0.0,2,False
166,5,0,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  4.  1.  2.  3.  6.  1.],0.0,4,False
167,5,1,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  3.  6.  1.  4.  1.  2.],0.0,2,False
168,5,0,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  4.  2.  2.  4.  6.  1.],0.5,5,True
169,5,1,[ 4.  3.  2. -1. -1.  0. -1. -1.  0.  4.  6.  1.  4.  2.  2.],0.0,2,True
170,6,0,[2. 1. 2. 4. 3. 2. 6. 5. 2. 3. 2. 2. 7. 4. 1.],0.0,3,False
171,6,1,[2. 1. 2. 4. 3. 2. 6. 5. 2. 7. 4. 1. 3. 2. 2.],0.0,1,False
172,6,0,[2. 1. 2. 4. 3. 2. 6. 5. 2. 3. 1. 2. 6. 4. 1.],0.3333333333333333,5,False
173,6,1,[2. 1. 2. 4. 3. 2. 6. 5. 2. 6. 4. 1. 3. 1. 2.],0.0,1,False
174,6,0,[ 4.  3.  2.  6.  5.  2. -1. -1.  0.  3.  1.  2.  5.  4.  1.],0.0,2,False
175,6,1,[ 4.  3.  2.  6.  5.  2. -1. -1.  0.  5.  4.  1.  3.  1.  2.],0.0,5,False
176,6,0,[ 4.  3.  2.  6.  5.  2. -1. -1.  0.  4.  1.  2.  5.  4.  1.],0.0,4,False
177,6,1,[ 4.  3.  2.  6.  5.  2. -1. -1.  0.  5.  4.  1.  4.  1.  2.],0.0,5,False
178,6,0,[ 4.  3.  2.  6.  5.  2. -1. -1.  0.  4.  2.  2.  5.  4.  1.],0.3333333333333333,5,False
179,6,1,[ 4.  3.  2.  6.  5.  2. -1. -1.  0.  5.  4.  1.  4.  2.  2.],0.0,5,False
180,6,0,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  4.  2.  2.  5.  4.  1.],0.0,2,False
181,6,1,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  5.  4.  1.  4.  2.  2.],0.0,2,False
182,6,0,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  5.  2.  2.  6.  4.  1.],0.0,4,False
183,6,1,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  6.  4.  1.  5.  2.  2.],0.0,5,False
184,6,0,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  5.  3.  2.  6.  4.  1.],0.0,4,False
185,6,1,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  6.  4.  1.  5.  3.  2.],0.0,5,False
186,6,0,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  5.  4.  2.  6.  4.  1.],0.0,4,False
187,6,1,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  6.  4.  1.  5.  4.  2.],0.0,5,False
188,6,0,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  5.  5.  2.  6.  4.  1.],0.2222222222222222,5,True
189,6,1,[ 6.  5.  2. -1. -1.  0. -1. -1.  0.  6.  4.  1.  5.  5.  2.],0.1111111111111111,5,True
190,7,0,[3. 2. 2. 3. 5. 1. 5. 1. 1. 2. 2. 2. 7. 6. 1.],0.5,5,False
191,7,1,[3. 2. 2. 3. 5. 1. 5. 1. 1. 7. 6. 1. 2. 2. 2.],0.0,3,False
192,7,0,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  2.  2.  2.  7.  5.  1.],0.0,4,False
193,7,1,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  7.  5.  1.  2.  2.  2.],0.0,3,False
194,7,0,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  2.  3.  2.  7.  4.  1.],0.0,2,False
195,7,1,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  7.  4.  1.  2.  3.  2.],0.0,3,False
196,7,0,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  3.  3.  2.  7.  3.  1.],0.0,4,False
197,7,1,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  7.  3.  1.  3.  3.  2.],0.0,3,False
198,7,0,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  3.  4.  2.  7.  2.  1.],0.25,5,False
199,7,1,[ 3.  5.  1.  5.  1.  1. -1. -1.  0.  7.  2.  1.  3.  4.  2.],0.0,3,False
200,7,0,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  3.  4.  2.  7.  1.  1.],0.0,3,False
201,7,1,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  7.  1.  1.  3.  4.  2.],0.0,5,False
202,7,0,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  3.  3.  2.  7.  1.  1.],0.0,3,False
203,7,1,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  7.  1.  1.  3.  3.  2.],0.0,5,False
204,7,0,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  3.  2.  2.  7.  1.  1.],0.0,3,False
205,7,1,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  7.  1.  1.  3.  2.  2.],0.0,5,False
206,7,0,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  3.  1.  2.  7.  1.  1.],0.0,2,False
207,7,1,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  7.  1.  1.  3.  1.  2.],0.0,5,False
208,7,0,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  4.  1.  2.  7.  1.  1.],0.25,5,True
209,7,1,[ 5.  1.  1. -1. -1.  0. -1. -1.  0.  7.  1.  1.  4.  1.  2.],0.0,5,True
210,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 5. 0. 1. 6. 7. 1.],0.0,1,False
211,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 6. 7. 1. 5. 0. 1.],0.0,1,False
212,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 4. 0. 1. 5. 7. 1.],0.0,1,False
213,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 5. 7. 1. 4. 0. 1.],0.0,1,False
214,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 3. 0. 1. 4. 7. 1.],0.0,4,False
215,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 4. 7. 1. 3. 0. 1.],0.0,1,False
216,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 3. 1. 1. 3. 7. 1.],0.0,5,False
217,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 3. 7. 1. 3. 1. 1.],0.0,1,False
218,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 3. 1. 1. 2. 7. 1.],0.0,5,False
219,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 2. 7. 1. 3. 1. 1.],0.0,1,False
220,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 3. 1. 1. 1. 7. 1.],0.0,5,False
221,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 1. 7. 1. 3. 1. 1.],0.0,3,False
222,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 3. 1. 1. 1. 6. 1.],0.0,5,False
223,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 1. 6. 1. 3. 1. 1.],0.0,3,False
224,8,0,[1. 4. 1. 2. 2. 1. 5. 4. 1. 3. 1. 1. 1. 5. 1.],0.0,5,False
225,8,1,[1. 4. 1. 2. 2. 1. 5. 4. 1. 1. 5. 1. 3. 1. 1.],0.3333333333333333,5,False
226,8,0,[ 2.  2.  1.  5.  4.  1. -1. -1.  0.  3.  1.  1.  1.  5.  1.],0.0,4,False
227,8,1,[ 2.  2.  1.  5.  4.  1. -1. -1.  0.  1.  5.  1.  3.  1.  1.],0.0,2,False
