,run_id,agent_id,obs,reward,action,done
39,2,1,[ 6.  1.  2. -1. -1.  0. -1. -1.  0.  5.  0.  1.  4.  3.  2.],0.0,2,False
40,2,0,[ 6.  1.  2. -1. -1.  0. -1. -1.  0.  5.  3.  2.  6.  0.  1.],0.0,3,False
41,2,1,[ 6.  1.  2. -1. -1.  0. -1. -1.  0.  6.  0.  1.  5.  3.  2.],0.0,5,False
42,2,0,[ 6.  1.  2. -1. -1.  0. -1. -1.  0.  5.  2.  2.  6.  0.  1.],0.0,2,False
43,2,1,[ 6.  1.  2. -1. -1.  0. -1. -1.  0.  6.  0.  1.  5.  2.  2.],0.0,5,False
44,2,0,[ 6.  1.  2. -1. -1.  0. -1. -1.  0.  6.  2.  2.  6.  0.  1.],0.2222222222222222,5,True
45,2,1,[ 6.  1.  2. -1. -1.  0. -1. -1.  0.  6.  0.  1.  6.  2.  2.],0.1111111111111111,5,True
46,3,0,[1. 5. 1. 5. 1. 1. 6. 4. 1. 0. 7. 1. 0. 1. 1.],0.0,2,False
47,3,1,[1. 5. 1. 5. 1. 1. 6. 4. 1. 0. 1. 1. 0. 7. 1.],0.0,2,False
48,3,0,[1. 5. 1. 5. 1. 1. 6. 4. 1. 1. 7. 1. 1. 1. 1.],0.0,3,False
49,3,1,[1. 5. 1. 5. 1. 1. 6. 4. 1. 1. 1. 1. 1. 7. 1.],0.0,2,False
50,3,0,[1. 5. 1. 5. 1. 1. 6. 4. 1. 1. 6. 1. 2. 1. 1.],0.3333333333333333,5,False
51,3,1,[1. 5. 1. 5. 1. 1. 6. 4. 1. 2. 1. 1. 1. 6. 1.],0.0,2,False
52,3,0,[ 5.  1.  1.  6.  4.  1. -1. -1.  0.  1.  6.  1.  3.  1.  1.],0.0,2,False
53,3,1,[ 5.  1.  1.  6.  4.  1. -1. -1.  0.  3.  1.  1.  1.  6.  1.],0.0,2,False
54,3,0,[ 5.  1.  1.  6.  4.  1. -1. -1.  0.  2.  6.  1.  4.  1.  1.],0.0,2,False
55,3,1,[ 5.  1.  1.  6.  4.  1. -1. -1.  0.  4.  1.  1.  2.  6.  1.],0.3333333333333333,5,False
56,3,0,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  3.  6.  1.  4.  1.  1.],0.0,2,False
57,3,1,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  4.  1.  1.  3.  6.  1.],0.0,2,False
58,3,0,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  4.  6.  1.  5.  1.  1.],0.0,2,False
59,3,1,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  5.  1.  1.  4.  6.  1.],0.0,4,False
60,3,0,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  5.  6.  1.  5.  2.  1.],0.0,3,False
61,3,1,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  5.  2.  1.  5.  6.  1.],0.0,2,False
62,3,0,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  5.  5.  1.  6.  2.  1.],0.0,2,False
63,3,1,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  6.  2.  1.  5.  5.  1.],0.0,4,False
64,3,0,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  6.  5.  1.  6.  3.  1.],0.16666666666666666,5,True
65,3,1,[ 6.  4.  1. -1. -1.  0. -1. -1.  0.  6.  3.  1.  6.  5.  1.],0.16666666666666666,5,True
66,4,0,[2. 3. 2. 4. 1. 1. 4. 6. 2. 3. 2. 1. 0. 5. 2.],0.0,3,False
67,4,1,[2. 3. 2. 4. 1. 1. 4. 6. 2. 0. 5. 2. 3. 2. 1.],0.0,2,False
68,4,0,[2. 3. 2. 4. 1. 1. 4. 6. 2. 3. 1. 1. 1. 5. 2.],0.0,4,False
69,4,1,[2. 3. 2. 4. 1. 1. 4. 6. 2. 1. 5. 2. 3. 1. 1.],0.0,3,False
70,4,0,[2. 3. 2. 4. 1. 1. 4. 6. 2. 3. 2. 1. 1. 4. 2.],0.0,3,False
71,4,1,[2. 3. 2. 4. 1. 1. 4. 6. 2. 1. 4. 2. 3. 2. 1.],0.0,2,False
72,4,0,[2. 3. 2. 4. 1. 1. 4. 6. 2. 3. 1. 1. 2. 4. 2.],0.0,2,False
73,4,1,[2. 3. 2. 4. 1. 1. 4. 6. 2. 2. 4. 2. 3. 1. 1.],0.4,5,False
74,4,0,[ 4.  1.  1.  4.  6.  2. -1. -1.  0.  3.  1.  1.  2.  4.  2.],0.2,5,False
75,4,1,[ 4.  1.  1.  4.  6.  2. -1. -1.  0.  2.  4.  2.  3.  1.  1.],0.0,2,False
76,4,0,[ 4.  6.  2. -1. -1.  0. -1. -1.  0.  3.  1.  1.  3.  4.  2.],0.0,2,False
77,4,1,[ 4.  6.  2. -1. -1.  0. -1. -1.  0.  3.  4.  2.  3.  1.  1.],0.0,4,False
78,4,0,[ 4.  6.  2. -1. -1.  0. -1. -1.  0.  4.  1.  1.  3.  5.  2.],0.0,0,False
79,4,1,[ 4.  6.  2. -1. -1.  0. -1. -1.  0.  3.  5.  2.  4.  1.  1.],0.0,2,False
80,4,0,[ 4.  6.  2. -1. -1.  0. -1. -1.  0.  4.  1.  1.  4.  5.  2.],0.0,2,True
81,4,1,[ 4.  6.  2. -1. -1.  0. -1. -1.  0.  4.  5.  2.  4.  1.  1.],0.4,5,True
82,5,0,[2. 4. 2. 3. 1. 1. 5. 2. 2. 3. 3. 1. 4. 6. 2.],0.0,3,False
83,5,1,[2. 4. 2. 3. 1. 1. 5. 2. 2. 4. 6. 2. 3. 3. 1.],0.0,1,False
84,5,0,[2. 4. 2. 3. 1. 1. 5. 2. 2. 3. 2. 1. 3. 6. 2.],0.0,2,False
85,5,1,[2. 4. 2. 3. 1. 1. 5. 2. 2. 3. 6. 2. 3. 2. 1.],0.0,3,False
86,5,0,[2. 4. 2. 3. 1. 1. 5. 2. 2. 4. 2. 1. 3. 5. 2.],0.0,3,False
87,5,1,[2. 4. 2. 3. 1. 1. 5. 2. 2. 3. 5. 2. 4. 2. 1.],0.0,3,False
88,5,0,[2. 4. 2. 3. 1. 1. 5. 2. 2. 4. 1. 1. 3. 4. 2.],0.0,3,False
89,5,1,[2. 4. 2. 3. 1. 1. 5. 2. 2. 3. 4. 2. 4. 1. 1.],0.4,5,False
90,5,0,[ 3.  1.  1.  5.  2.  2. -1. -1.  0.  4.  0.  1.  3.  4.  2.],0.0,4,False
91,5,1,[ 3.  1.  1.  5.  2.  2. -1. -1.  0.  3.  4.  2.  4.  0.  1.],0.0,3,False
92,5,0,[ 3.  1.  1.  5.  2.  2. -1. -1.  0.  4.  1.  1.  3.  3.  2.],0.2,5,False
93,5,1,[ 3.  1.  1.  5.  2.  2. -1. -1.  0.  3.  3.  2.  4.  1.  1.],0.0,2,False
94,5,0,[ 5.  2.  2. -1. -1.  0. -1. -1.  0.  4.  1.  1.  4.  3.  2.],0.0,2,False
95,5,1,[ 5.  2.  2. -1. -1.  0. -1. -1.  0.  4.  3.  2.  4.  1.  1.],0.0,2,False
96,5,0,[ 5.  2.  2. -1. -1.  0. -1. -1.  0.  5.  1.  1.  5.  3.  2.],0.13333333333333333,5,True
97,5,1,[ 5.  2.  2. -1. -1.  0. -1. -1.  0.  5.  3.  2.  5.  1.  1.],0.26666666666666666,5,True
98,6,0,[2. 3. 1. 4. 1. 1. 4. 6. 1. 0. 5. 1. 5. 4. 1.],0.0,3,False
99,6,1,[2. 3. 1. 4. 1. 1. 4. 6. 1. 5. 4. 1. 0. 5. 1.],0.0,5,False
100,6,0,[2. 3. 1. 4. 1. 1. 4. 6. 1. 0. 4. 1. 5. 4. 1.],0.0,2,False
101,6,1,[2. 3. 1. 4. 1. 1. 4. 6. 1. 5. 4. 1. 0. 4. 1.],0.0,5,False
102,6,0,[2. 3. 1. 4. 1. 1. 4. 6. 1. 1. 4. 1. 5. 4. 1.],0.0,3,False
103,6,1,[2. 3. 1. 4. 1. 1. 4. 6. 1. 5. 4. 1. 1. 4. 1.],0.0,3,False
104,6,0,[2. 3. 1. 4. 1. 1. 4. 6. 1. 1. 3. 1. 5. 3. 1.],0.3333333333333333,5,False
105,6,1,[2. 3. 1. 4. 1. 1. 4. 6. 1. 5. 3. 1. 1. 3. 1.],0.0,3,False
106,6,0,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  1.  3.  1.  5.  2.  1.],0.0,3,False
107,6,1,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  5.  2.  1.  1.  3.  1.],0.0,1,False
108,6,0,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  1.  2.  1.  4.  2.  1.],0.0,2,False
109,6,1,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  4.  2.  1.  1.  2.  1.],0.0,4,False
110,6,0,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  2.  2.  1.  4.  3.  1.],0.0,2,False
111,6,1,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  4.  3.  1.  2.  2.  1.],0.0,4,False
112,6,0,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  3.  2.  1.  4.  4.  1.],0.0,2,False
113,6,1,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  4.  4.  1.  3.  2.  1.],0.0,4,False
114,6,0,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  4.  2.  1.  4.  5.  1.],0.3333333333333333,5,False
115,6,1,[ 4.  1.  1.  4.  6.  1. -1. -1.  0.  4.  5.  1.  4.  2.  1.],0.0,2,False
116,6,0,[ 4.  6.  1. -1. -1.  0. -1. -1.  0.  4.  2.  1.  5.  5.  1.],0.0,4,False
117,6,1,[ 4.  6.  1. -1. -1.  0. -1. -1.  0.  5.  5.  1.  4.  2.  1.],0.0,4,False
118,6,0,[ 4.  6.  1. -1. -1.  0. -1. -1.  0.  4.  3.  1.  5.  6.  1.],0.0,4,True
119,6,1,[ 4.  6.  1. -1. -1.  0. -1. -1.  0.  5.  6.  1.  4.  3.  1.],0.3333333333333333,5,True
120,7,0,[1. 6. 1. 3. 2. 1. 6. 3. 1. 3. 3. 2. 2. 7. 2.],0.3333333333333333,5,False
121,7,1,[1. 6. 1. 3. 2. 1. 6. 3. 1. 2. 7. 2. 3. 3. 2.],0.0,3,False
122,7,0,[ 1.  6.  1.  6.  3.  1. -1. -1.  0.  3.  3.  2.  2.  6.  2.],0.0,2,False
123,7,1,[ 1.  6.  1.  6.  3.  1. -1. -1.  0.  2.  6.  2.  3.  3.  2.],0.3333333333333333,5,False
124,7,0,[ 6.  3.  1. -1. -1.  0. -1. -1.  0.  4.  3.  2.  2.  6.  2.],0.0,2,False
125,7,1,[ 6.  3.  1. -1. -1.  0. -1. -1.  0.  2.  6.  2.  4.  3.  2.],0.0,3,False
126,7,0,[ 6.  3.  1. -1. -1.  0. -1. -1.  0.  5.  3.  2.  2.  5.  2.],0.3333333333333333,5,True
127,7,1,[ 6.  3.  1. -1. -1.  0. -1. -1.  0.  2.  5.  2.  5.  3.  2.],0.0,3,True
128,8,0,[2. 4. 1. 4. 1. 2. 5. 5. 1. 3. 3. 2. 2. 0. 1.],0.0,4,False
129,8,1,[2. 4. 1. 4. 1. 2. 5. 5. 1. 2. 0. 1. 3. 3. 2.],0.0,2,False
130,8,0,[2. 4. 1. 4. 1. 2. 5. 5. 1. 3. 4. 2. 3. 0. 1.],0.25,5,False
131,8,1,[2. 4. 1. 4. 1. 2. 5. 5. 1. 3. 0. 1. 3. 4. 2.],0.0,2,False
132,8,0,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  3.  4.  2.  4.  0.  1.],0.0,3,False
133,8,1,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  4.  0.  1.  3.  4.  2.],0.0,2,False
134,8,0,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  3.  3.  2.  5.  0.  1.],0.0,3,False
135,8,1,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  5.  0.  1.  3.  3.  2.],0.0,4,False
136,8,0,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  3.  2.  2.  5.  1.  1.],0.0,3,False
137,8,1,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  5.  1.  1.  3.  2.  2.],0.0,4,False
138,8,0,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  3.  1.  2.  5.  2.  1.],0.5,5,False
139,8,1,[ 4.  1.  2.  5.  5.  1. -1. -1.  0.  5.  2.  1.  3.  1.  2.],0.0,4,False
140,8,0,[ 5.  5.  1. -1. -1.  0. -1. -1.  0.  3.  1.  2.  5.  3.  1.],0.0,2,False
141,8,1,[ 5.  5.  1. -1. -1.  0. -1. -1.  0.  5.  3.  1.  3.  1.  2.],0.0,4,False
142,8,0,[ 5.  5.  1. -1. -1.  0. -1. -1.  0.  4.  1.  2.  5.  4.  1.],0.0,4,True
143,8,1,[ 5.  5.  1. -1. -1.  0. -1. -1.  0.  5.  4.  1.  4.  1.  2.],0.25,5,True
144,9,0,[3. 6. 1. 5. 1. 2. 6. 6. 1. 3. 1. 2. 4. 4. 1.],0.0,4,False
145,9,1,[3. 6. 1. 5. 1. 2. 6. 6. 1. 4. 4. 1. 3. 1. 2.],0.0,4,False
146,9,0,[3. 6. 1. 5. 1. 2. 6. 6. 1. 3. 2. 2. 4. 5. 1.],0.0,4,False
147,9,1,[3. 6. 1. 5. 1. 2. 6. 6. 1. 4. 5. 1. 3. 2. 2.],0.0,4,False
148,9,0,[3. 6. 1. 5. 1. 2. 6. 6. 1. 3. 3. 2. 4. 6. 1.],0.0,4,False
149,9,1,[3. 6. 1. 5. 1. 2. 6. 6. 1. 4. 6. 1. 3. 3. 2.],0.25,5,False
150,9,0,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  3.  4.  2.  4.  6.  1.],0.0,3,False
151,9,1,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  4.  6.  1.  3.  4.  2.],0.0,2,False
152,9,0,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  3.  3.  2.  5.  6.  1.],0.0,2,False
153,9,1,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  5.  6.  1.  3.  3.  2.],0.0,3,False
154,9,0,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  4.  3.  2.  5.  5.  1.],0.0,2,False
155,9,1,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  5.  5.  1.  4.  3.  2.],0.0,4,False
156,9,0,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  5.  3.  2.  5.  6.  1.],0.0,3,False
157,9,1,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  5.  6.  1.  5.  3.  2.],0.0,3,False
158,9,0,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  5.  2.  2.  5.  5.  1.],0.5,5,False
159,9,1,[ 5.  1.  2.  6.  6.  1. -1. -1.  0.  5.  5.  1.  5.  2.  2.],0.0,4,False
160,9,0,[ 6.  6.  1. -1. -1.  0. -1. -1.  0.  5.  2.  2.  5.  6.  1.],0.0,4,True
161,9,1,[ 6.  6.  1. -1. -1.  0. -1. -1.  0.  5.  6.  1.  5.  2.  2.],0.25,5,True
162,10,0,[1. 2. 1. 2. 6. 1. 3. 4. 2. 7. 4. 1. 7. 2. 2.],0.0,1,False
163,10,1,[1. 2. 1. 2. 6. 1. 3. 4. 2. 7. 2. 2. 7. 4. 1.],0.0,1,False
164,10,0,[1. 2. 1. 2. 6. 1. 3. 4. 2. 6. 4. 1. 6. 2. 2.],0.0,1,False
165,10,1,[1. 2. 1. 2. 6. 1. 3. 4. 2. 6. 2. 2. 6. 4. 1.],0.0,1,False
166,10,0,[1. 2. 1. 2. 6. 1. 3. 4. 2. 5. 4. 1. 5. 2. 2.],0.0,4,False
167,10,1,[1. 2. 1. 2. 6. 1. 3. 4. 2. 5. 2. 2. 5. 4. 1.],0.0,1,False
168,10,0,[1. 2. 1. 2. 6. 1. 3. 4. 2. 5. 5. 1. 4. 2. 2.],0.0,4,False
169,10,1,[1. 2. 1. 2. 6. 1. 3. 4. 2. 4. 2. 2. 5. 5. 1.],0.0,1,False
170,10,0,[1. 2. 1. 2. 6. 1. 3. 4. 2. 5. 6. 1. 3. 2. 2.],0.0,5,False
171,10,1,[1. 2. 1. 2. 6. 1. 3. 4. 2. 3. 2. 2. 5. 6. 1.],0.0,1,False
172,10,0,[1. 2. 1. 2. 6. 1. 3. 4. 2. 5. 6. 1. 2. 2. 2.],0.0,5,False
173,10,1,[1. 2. 1. 2. 6. 1. 3. 4. 2. 2. 2. 2. 5. 6. 1.],0.25,5,False
174,10,0,[ 2.  6.  1.  3.  4.  2. -1. -1.  0.  5.  6.  1.  2.  2.  2.],0.0,1,False
175,10,1,[ 2.  6.  1.  3.  4.  2. -1. -1.  0.  2.  2.  2.  5.  6.  1.],0.0,4,False
176,10,0,[ 2.  6.  1.  3.  4.  2. -1. -1.  0.  4.  6.  1.  2.  3.  2.],0.0,1,False
177,10,1,[ 2.  6.  1.  3.  4.  2. -1. -1.  0.  2.  3.  2.  4.  6.  1.],0.0,4,False
178,10,0,[ 2.  6.  1.  3.  4.  2. -1. -1.  0.  3.  6.  1.  2.  4.  2.],0.25,5,False
179,10,1,[ 2.  6.  1.  3.  4.  2. -1. -1.  0.  2.  4.  2.  3.  6.  1.],0.0,4,False
180,10,0,[ 3.  4.  2. -1. -1.  0. -1. -1.  0.  3.  6.  1.  2.  5.  2.],0.0,2,False
181,10,1,[ 3.  4.  2. -1. -1.  0. -1. -1.  0.  2.  5.  2.  3.  6.  1.],0.0,3,False
182,10,0,[ 3.  4.  2. -1. -1.  0. -1. -1.  0.  4.  6.  1.  2.  4.  2.],0.0,3,True
183,10,1,[ 3.  4.  2. -1. -1.  0. -1. -1.  0.  2.  4.  2.  4.  6.  1.],0.5,5,True
184,11,0,[2. 2. 1. 2. 5. 1. 4. 3. 1. 7. 0. 1. 5. 5. 1.],0.0,1,False
185,11,1,[2. 2. 1. 2. 5. 1. 4. 3. 1. 5. 5. 1. 7. 0. 1.],0.0,1,False
186,11,0,[2. 2. 1. 2. 5. 1. 4. 3. 1. 6. 0. 1. 4. 5. 1.],0.0,1,False
187,11,1,[2. 2. 1. 2. 5. 1. 4. 3. 1. 4. 5. 1. 6. 0. 1.],0.0,5,False
188,11,0,[2. 2. 1. 2. 5. 1. 4. 3. 1. 5. 0. 1. 4. 5. 1.],0.0,1,False
189,11,1,[2. 2. 1. 2. 5. 1. 4. 3. 1. 4. 5. 1. 5. 0. 1.],0.0,1,False
190,11,0,[2. 2. 1. 2. 5. 1. 4. 3. 1. 4. 0. 1. 3. 5. 1.],0.0,4,False
191,11,1,[2. 2. 1. 2. 5. 1. 4. 3. 1. 3. 5. 1. 4. 0. 1.],0.3333333333333333,5,False
192,11,0,[ 2.  2.  1.  4.  3.  1. -1. -1.  0.  4.  1.  1.  3.  5.  1.],0.0,4,False
193,11,1,[ 2.  2.  1.  4.  3.  1. -1. -1.  0.  3.  5.  1.  4.  1.  1.],0.0,3,False
194,11,0,[ 2.  2.  1.  4.  3.  1. -1. -1.  0.  4.  2.  1.  3.  4.  1.],0.0,1,False
195,11,1,[ 2.  2.  1.  4.  3.  1. -1. -1.  0.  3.  4.  1.  4.  2.  1.],0.0,5,False
196,11,0,[ 2.  2.  1.  4.  3.  1. -1. -1.  0.  3.  2.  1.  3.  4.  1.],0.3333333333333333,5,False
197,11,1,[ 2.  2.  1.  4.  3.  1. -1. -1.  0.  3.  4.  1.  3.  2.  1.],0.0,2,False
198,11,0,[ 4.  3.  1. -1. -1.  0. -1. -1.  0.  3.  2.  1.  4.  4.  1.],0.0,2,True
199,11,1,[ 4.  3.  1. -1. -1.  0. -1. -1.  0.  4.  4.  1.  3.  2.  1.],0.3333333333333333,5,True
200,12,0,[1. 6. 1. 2. 1. 2. 6. 2. 1. 2. 4. 1. 1. 2. 2.],0.0,4,False
201,12,1,[1. 6. 1. 2. 1. 2. 6. 2. 1. 1. 2. 2. 2. 4. 1.],0.0,4,False
202,12,0,[1. 6. 1. 2. 1. 2. 6. 2. 1. 2. 5. 1. 1. 3. 2.],0.0,4,False
203,12,1,[1. 6. 1. 2. 1. 2. 6. 2. 1. 1. 3. 2. 2. 5. 1.],0.0,4,False
204,12,0,[1. 6. 1. 2. 1. 2. 6. 2. 1. 2. 6. 1. 1. 4. 2.],0.25,5,False
205,12,1,[1. 6. 1. 2. 1. 2. 6. 2. 1. 1. 4. 2. 2. 6. 1.],0.0,4,False
206,12,0,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  2.  6.  1.  1.  5.  2.],0.0,3,False
207,12,1,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  1.  5.  2.  2.  6.  1.],0.0,3,False
208,12,0,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  2.  5.  1.  1.  4.  2.],0.0,2,False
209,12,1,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  1.  4.  2.  2.  5.  1.],0.0,3,False
210,12,0,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  3.  5.  1.  1.  3.  2.],0.0,3,False
211,12,1,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  1.  3.  2.  3.  5.  1.],0.0,3,False
212,12,0,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  3.  4.  1.  1.  2.  2.],0.0,3,False
213,12,1,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  1.  2.  2.  3.  4.  1.],0.0,2,False
214,12,0,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  3.  3.  1.  2.  2.  2.],0.0,5,False
215,12,1,[ 2.  1.  2.  6.  2.  1. -1. -1.  0.  2.  2.  2.  3.  3.  1.],0.5,5,False
216,12,0,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  3.  3.  1.  2.  2.  2.],0.0,2,False
217,12,1,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  2.  2.  2.  3.  3.  1.],0.0,2,False
218,12,0,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  4.  3.  1.  3.  2.  2.],0.0,2,False
219,12,1,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  3.  2.  2.  4.  3.  1.],0.0,2,False
220,12,0,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  5.  3.  1.  4.  2.  2.],0.0,2,False
221,12,1,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  4.  2.  2.  5.  3.  1.],0.0,2,False
222,12,0,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  6.  3.  1.  5.  2.  2.],0.08333333333333333,5,True
223,12,1,[ 6.  2.  1. -1. -1.  0. -1. -1.  0.  5.  2.  2.  6.  3.  1.],0.16666666666666666,5,True
224,13,0,[2. 1. 1. 4. 5. 2. 6. 1. 1. 0. 4. 2. 6. 3. 2.],0.0,2,False
225,13,1,[2. 1. 1. 4. 5. 2. 6. 1. 1. 6. 3. 2. 0. 4. 2.],0.0,1,False
